Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
-0.99,mzspec:MSV000082612:peak/Pos_SI_mzXML/GIMap_P3_SI_Pulled_Sample_QC_180315105902.mzXML:scan:153,1,0.9,3,MSV000082612,NoID
-0.99,mzspec:MSV000082069:ccms_peak/data_mzxml/Samples/G87335_rerun_RA10_01_26196.mzML:scan:47,1,0.9,4,MSV000082069,NoID
-0.99,mzspec:MSV000082069:ccms_peak/data_mzxml/Samples/G87345_rerun_BG2_01_26213.mzML:scan:52,1,0.9,4,MSV000082069,NoID
-1,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_YIM-INC_5_1to10__102040eV___Run96.mzML:scan:4444,1,0.9,3,MSV000090480,NoID
-1,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G72761_BD9_01_18997.mzML:scan:52,1,0.9,2,MSV000084900,NoID
-0.99,mzspec:ST002505:workbench/PLC-WT-4_POS-PLC-WT-4.mzXML:scan:6393,1,0.9,4,ST002505,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_1Da.mzML:scan:4438,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_3Da.mzML:scan:4492,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:MTBLS7711:FILES/DERIVED_FILES/POS/SAR-S-6-POS.mzML:scan:4294967295,1,0.9,4,MTBLS7711,NoID
-0.99,mzspec:MTBLS7711:FILES/DERIVED_FILES/POS/QC-2_POS.mzML:scan:4294967295,1,0.9,4,MTBLS7711,NoID
-0.99,mzspec:MTBLS7711:FILES/DERIVED_FILES/POS/SAR-R-4-POS.mzML:scan:4294967295,1,0.9,4,MTBLS7711,NoID
-0.99,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_G233-CULT_8_1to10__102040eV___Run155.mzML:scan:4441,1,0.9,2,MSV000090480,NoID
-0.99,mzspec:MSV000088283:ccms_peak/HILIC_pos/HILIC_pos_12_78_EMR_04_54_DD_Hilic_pos-EMR_04_54_DD.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000088283:peak/HILIC_pos/HILIC_pos_12_73_Pool_Hilic_pos-Pool.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000088283:peak/HILIC_pos/HILIC_pos_12_78_EMR_04_54_DD_Hilic_pos-EMR_04_54_DD.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-1,mzspec:MSV000082049:ccms_peak/Plate_7/25_51.mzML:scan:91,1,0.9,3,MSV000082049,NoID
-0.99,mzspec:MSV000092754:peak/05082023-pos-philic-peaklist/pos_inf_prog_8143_Female_58_267_R_A3.mzXML:scan:1788,1,0.9,3,MSV000092754,NoID
-1,mzspec:MSV000082049:ccms_peak/Plate_5/14_30.mzML:scan:96,1,0.9,3,MSV000082049,NoID
-1,mzspec:MSV000082049:peak/Plate_5/14_30.mzML:scan:96,1,0.9,3,MSV000082049,NoID
-0.99,mzspec:ST002505:workbench/PLC-KO-1_POS-PLC-KO-1.mzXML:scan:6447,1,0.9,4,ST002505,NoID
-1,mzspec:MTBLS2105:FILES/SCFM_evolved_pos/x19113x156.mzML:scan:1927,1,0.9,2,MTBLS2105,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_1Da.mzML:scan:4459,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_1Da.mzML:scan:4502,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_5Da.mzML:scan:4683,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_3Da.mzML:scan:4369,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_3Da.mzML:scan:4469,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:ST003405:X0197-M002B-64_WT_30m_supp_3.mzML:scan:3885,1,0.9,3,ST003405,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083014_course/G96241_5x_RD12_01_32657.mzML:scan:53,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084890:ccms_peak/mzxml/AMZ_18_RB9_01_48924.mzML:scan:46,1,0.9,4,MSV000084890,NoID
-0.98,mzspec:MSV000090341:peak/mzML/Atargetlist15HCD60.mzML:scan:101,1,0.9,4,MSV000090341,NoID
-1,mzspec:MSV000082049:peak/Plate_13/20_29.mzML:scan:99,1,0.9,3,MSV000082049,NoID
-1,mzspec:MSV000082049:peak/Plate_7/25_51.mzML:scan:91,1,0.9,3,MSV000082049,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G73716_rerun_BF5_01_18769.mzML:scan:44,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000083760:ccms_peak/data_mzxml_meal_day/samples/18NAVY28_V2_ALL_GE8_01_39859.mzML:scan:46,1,0.9,4,MSV000083760,NoID
-1,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083760_ONR_foods/18NAVY28_v2_lun_2_BG6_01_39701.mzML:scan:45,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G75580_BB5_01_18654.mzML:scan:68,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G79481_BD2_01_18682.mzML:scan:60,1,0.9,3,MSV000083010,NoID
-1,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G78959_p19_g6_rerun_GE6_01_21713.mzML:scan:49,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000088283:peak/HILIC_pos/HILIC_pos_12_14_Pool_Hilic_pos-Pool.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G75165_2x_5ul_RH11_01_19430.mzML:scan:47,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G72516_10x_BG10_01_17926.mzML:scan:48,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G79480_BG2_01_18741.mzML:scan:51,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G79550_1x_BA11_01_18217.mzML:scan:53,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000088283:peak/HILIC_pos/HILIC_pos_12_48_Pool_Hilic_pos-Pool.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G79483_BA2_01_18636.mzML:scan:68,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G78943_BD9_01_18690.mzML:scan:68,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G75657_5x_rerun_BH7_01_19417.mzML:scan:45,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G79482_BC2_01_18667.mzML:scan:68,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083760:ccms_peak/data_mzxml_meal_day/samples/15NAVY01_V1_supper_GA8_01_39809.mzML:scan:46,1,0.9,4,MSV000083760,NoID
-1,mzspec:MSV000082049:ccms_peak/Plate_11/18_24.mzML:scan:111,1,0.9,3,MSV000082049,NoID
-0.99,mzspec:MSV000083760:ccms_peak/data_mzxml_meal_day/samples/18NAVY30_V2_supper_GB5_01_39817.mzML:scan:44,1,0.9,4,MSV000083760,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G72676_BB5_01_18927.mzML:scan:51,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000081936:ccms_peak/plant/G72761_BD9_01_18997.mzML:scan:52,1,0.9,2,MSV000081936,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083014_course/G96243_5x_RF8_01_32699.mzML:scan:43,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082049:ccms_peak/Plate_6/15_29.mzML:scan:119,1,0.9,3,MSV000082049,NoID
-0.99,mzspec:MSV000082069:ccms_peak/data_mzxml/Samples/G87367_RE10_01_26169.mzML:scan:45,1,0.9,4,MSV000082069,NoID
-0.99,mzspec:MSV000082069:ccms_peak/data_mzxml/Samples/G87342_RF10_01_26184.mzML:scan:54,1,0.9,4,MSV000082069,NoID
-0.99,mzspec:MSV000082069:ccms_peak/data_mzxml/Samples/G87376_rerun_RD8_01_26205.mzML:scan:48,1,0.9,4,MSV000082069,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/Italy_2018/MSV000082069_plate_1/G87340_RF8_01_26182.mzML:scan:50,1,0.9,3,MSV000084900,NoID
-0.99,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_YIM-CULT_4_1to10__102030eV___Run78.mzML:scan:4483,1,0.9,2,MSV000090480,NoID
-0.99,mzspec:ST002347:MzXML_Pos_mode/1690_Ld1s_plus_ABX_gut_P79.mzXML:scan:152,1,0.9,3,ST002347,NoID
-0.99,mzspec:MSV000082049:peak/Plate_6/15_29.mzML:scan:119,1,0.9,3,MSV000082049,NoID
-1,mzspec:MSV000082049:ccms_peak/Plate_13/20_29.mzML:scan:99,1,0.9,3,MSV000082049,NoID
-1,mzspec:MSV000082049:peak/Plate_11/18_24.mzML:scan:111,1,0.9,3,MSV000082049,NoID
-0.98,mzspec:MSV000090341:ccms_peak/raw/Atargetlist15HCD60.mzML:scan:101,1,0.9,4,MSV000090341,NoID
-0.99,mzspec:MSV000083760:ccms_peak/data_mzxml_Fp1/samples/18NAVY30_v2_lun_1_rerun_GG6_01_39675.mzML:scan:54,1,0.9,4,MSV000083760,NoID
-1,mzspec:MSV000082423:ccms_peak/data_mzxml_beef/Samples_beef/G96351_5x_RH6_01_32745.mzML:scan:39,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G78985_BA9_01_18644.mzML:scan:69,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G75668_5x_BG11_01_19354.mzML:scan:43,1,0.9,3,MSV000082074,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G73716_rerun_BF5_01_18769.mzML:scan:44,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G75582_BH6_01_18760.mzML:scan:50,1,0.9,4,MSV000083010,NoID
-1,mzspec:MSV000082074:ccms_peak/Samples/G79331_5x_BE5_01_19314.mzML:scan:44,1,0.9,3,MSV000082074,NoID
-0.99,mzspec:MSV000095605:peak/quad_11_15_UNINFECTED_WT_UNINF_3_10_7_2021_13_179_C11.mzML:scan:453,1,0.9,3,MSV000095605,NoID
-0.99,mzspec:MSV000082820:ccms_peak/data/G75697_rerun_BG7_01_18771.mzML:scan:68,1,0.9,4,MSV000082820,NoID
-0.99,mzspec:MSV000095605:peak/quad_39_15_UNINFECTED_WT_UNINF_5_10_14_2021_15_182_G11.mzML:scan:442,1,0.9,3,MSV000095605,NoID
-0.99,mzspec:MSV000084101:ccms_peak/Animal_simple_subset/G78985_BA9_01_18644.mzML:scan:69,1,0.9,4,MSV000084101,NoID
-0.99,mzspec:MSV000084101:ccms_peak/Animal_simple_subset/G75582_BH6_01_18760.mzML:scan:50,1,0.9,4,MSV000084101,NoID
-0.99,mzspec:MSV000084101:ccms_peak/Animal_simple_subset/G75697_rerun_BG7_01_18771.mzML:scan:68,1,0.9,4,MSV000084101,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G75582_BH6_01_18760.mzML:scan:50,1,0.9,4,MSV000082074,NoID
-1,mzspec:MSV000082074:ccms_peak/Samples/G78932_BH10_01_18765.mzML:scan:47,1,0.9,4,MSV000082074,NoID
-1,mzspec:MSV000083010:ccms_peak/Samples/G79331_5x_BE5_01_19314.mzML:scan:44,1,0.9,3,MSV000083010,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G75668_5x_BG11_01_19354.mzML:scan:43,1,0.9,3,MSV000083010,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G79474_5x_RD10_01_18108.mzML:scan:56,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G79474_5x_RD10_01_18108.mzML:scan:56,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G73716_rerun_BF5_01_18769.mzML:scan:44,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083760:ccms_peak/data_mzxml_Fp2/samples/18NAVY30_v1_sup_1_BH7_01_39790.mzML:scan:44,1,0.9,4,MSV000083760,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_1Da.mzML:scan:4431,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_1Da.mzML:scan:4482,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_1Da.mzML:scan:4525,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_1Da.mzML:scan:4549,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:MTBLS2207:FILES/IROA_P1-6_ddMS2_pos_3Da.mzML:scan:4517,1,0.9,4,MTBLS2207,NoID
-0.99,mzspec:MSV000082069:ccms_peak/data_mzxml/Controls/Solvent_Blank_6_RF1_01_26174.mzML:scan:42,1,0.9,4,MSV000082069,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G75697_rerun_BG7_01_18771.mzML:scan:68,1,0.9,4,MSV000082074,NoID
-1,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_YIM-CULT_2_1to10__102030eV___Run33.mzML:scan:4462,1,0.9,2,MSV000090480,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G78931_BG10_01_18750.mzML:scan:50,1,0.9,4,MSV000082074,NoID
-1,mzspec:MSV000082074:ccms_peak/Samples/G79253_BB12_01_18663.mzML:scan:50,1,0.9,4,MSV000082074,NoID
-1,mzspec:MSV000085120:ccms_peak/Plate11/BAX900_2x_GB9_01_24441.mzML:scan:405,1,0.9,2,MSV000085120,NoID
-0.99,mzspec:MSV000088283:ccms_peak/HILIC_pos/HILIC_pos_12_19_EMR_04_60_TC_Hilic_pos-EMR_04_60_TC.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G78985_BA9_01_18644.mzML:scan:69,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000083014:peak/Samples/G96241_5x_RD12_01_32657.mzXML:scan:53,1,0.9,4,MSV000083014,NoID
-1,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79331_5x_BE5_01_19314.mzML:scan:44,1,0.9,3,MSV000084900,NoID
-0.99,mzspec:MSV000094464:raw/2022Dec_Hoffmann_posLipid_12.mzML:scan:669,1,0.9,2,MSV000094464,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G75697_rerun_BG7_01_18771.mzML:scan:68,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G78985_BA9_01_18644.mzML:scan:69,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G75668_5x_BG11_01_19354.mzML:scan:43,1,0.9,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79474_5x_RD10_01_18108.mzML:scan:56,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083760_ONR_foods/18NAVY30_v1_sup_1_BH7_01_39790.mzML:scan:44,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083014_course/G96263_5x_RE2_01_32662.mzML:scan:42,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082423:ccms_peak/data_mzxml_beef/Samples_beef/G96263_5x_RE2_01_32662.mzML:scan:42,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:ccms_peak/data_mzxml_beef/Samples_beef/G96241_5x_RD12_01_32657.mzML:scan:53,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G78931_BG10_01_18750.mzML:scan:50,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MTBLS7711:FILES/DERIVED_FILES/POS/SAR-S-2-POS.mzML:scan:4294967295,1,0.9,4,MTBLS7711,NoID
-0.99,mzspec:MSV000094961:peak/7M.mzXML:scan:308,1,0.9,3,MSV000094961,NoID
-1,mzspec:MSV000083010:ccms_peak/Samples/G75075_2x_rerun_RF2_01_19191.mzML:scan:46,1,0.9,3,MSV000083010,NoID
-0.99,mzspec:MTBLS7711:FILES/DERIVED_FILES/POS/QC-2_POS.mzML:scan:4294967295,1,0.9,4,MTBLS7711,NoID
-0.99,mzspec:MSV000081936:ccms_peak/animal/G78985_BA9_01_18644.mzML:scan:69,1,0.9,4,MSV000081936,NoID
-0.99,mzspec:MSV000088772:peak/mzML/quad_2_15_INFECTED_IL1R_INF_1_10_7_2021_1_178_B11.mzML:scan:385,1,0.9,3,MSV000088772,NoID
-0.99,mzspec:MSV000083014:peak/Samples/G96263_5x_RE2_01_32662.mzXML:scan:42,1,0.9,4,MSV000083014,NoID
-0.99,mzspec:MTBLS7711:FILES/DERIVED_FILES/POS/SAR-S-5-POS.mzML:scan:4294967295,1,0.9,4,MTBLS7711,NoID
-0.99,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_MED_7_1to10__102040eV___Run129.mzML:scan:4493,1,0.9,2,MSV000090480,NoID
-0.99,mzspec:MSV000088772:peak/mzML/quad_39_15_UNINFECTED_WT_UNINF_5_10_14_2021_15_182_G11.mzML:scan:442,1,0.9,3,MSV000088772,NoID
-0.99,mzspec:MSV000088772:peak/mzML/quad_11_15_UNINFECTED_WT_UNINF_3_10_7_2021_13_179_C11.mzML:scan:453,1,0.9,3,MSV000088772,NoID
-0.99,mzspec:MSV000084734:ccms_peak/files/Animal_simple_subset/files/G78985_BA9_01_18644.mzML:scan:69,1,0.9,4,MSV000084734,NoID
-0.99,mzspec:MSV000084734:ccms_peak/files/Animal_plant_beverage_subset/animal_small/files/G79474_5x_RD10_01_18108.mzML:scan:56,1,0.9,4,MSV000084734,NoID
-1,mzspec:MSV000083010:ccms_peak/Samples/G79253_BB12_01_18663.mzML:scan:50,1,0.9,4,MSV000083010,NoID
-1,mzspec:MSV000083010:ccms_peak/Samples/G78932_BH10_01_18765.mzML:scan:47,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000085991:ccms_peak/Rawdata_Pos_mode/1690_Ld1s_plus_ABX_gut_P79.mzML:scan:152,1,0.9,3,MSV000085991,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G73716_rerun_BF5_01_18769.mzML:scan:44,1,0.9,4,MSV000081673,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples_rep/G78936_BD10_01_18691.mzML:scan:60,1,0.9,4,MSV000081673,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G78985_BA9_01_18644.mzML:scan:69,1,0.9,4,MSV000081673,NoID
-0.99,mzspec:MSV000088283:ccms_peak/HILIC_pos/HILIC_pos_12_72_EMR_04_N-27_PA_Hilic_pos-EMR_04_N-27_PA.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000088283:peak/HILIC_pos/HILIC_pos_12_72_EMR_04_N-27_PA_Hilic_pos-EMR_04_N-27_PA.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-1,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G78989_BG11_01_18751.mzML:scan:51,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000083010:ccms_peak/Samples/G75650_5x_BH2_01_19359.mzML:scan:48,1,0.9,3,MSV000083010,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G79225_p19_h12_GD7_01_21682.mzML:scan:51,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/Italy_2018/MSV000082069_plate_1/G87367_RE10_01_26169.mzML:scan:45,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G79303_rerun_BG4_01_18770.mzML:scan:47,1,0.9,4,MSV000081673,NoID
-0.99,mzspec:MSV000088283:ccms_peak/HILIC_pos/HILIC_pos_12_22_EMR_04_33_CG_Hilic_pos-EMR_04_33_CG.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_YIM-INC_7_1to10__102040eV___Run139.mzML:scan:4337,1,0.9,3,MSV000090480,NoID
-0.99,mzspec:MSV000088283:ccms_peak/HILIC_pos/HILIC_pos_12_25_EMR_04_56_AI_Hilic_pos-EMR_04_56_AI.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G78943_BD9_01_18690.mzML:scan:68,1,0.9,4,MSV000081673,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Controls/Solvent_Blank_5_1_BA1_01_18635.mzML:scan:44,1,0.9,4,MSV000081673,NoID
-0.99,mzspec:MSV000088283:ccms_peak/HILIC_pos/HILIC_pos_12_65_EMR_04_42_DD_Hilic_pos-EMR_04_42_DD.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000088283:peak/HILIC_pos/HILIC_pos_12_65_EMR_04_42_DD_Hilic_pos-EMR_04_42_DD.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples_rep/G78936_BD10_01_18691.mzML:scan:68,1,0.9,4,MSV000081673,NoID
-0.99,mzspec:MTBLS7711:FILES/DERIVED_FILES/POS/SAR-S-4-POS.mzML:scan:4294967295,1,0.9,4,MTBLS7711,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79483_BA2_01_18636.mzML:scan:68,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G75657_5x_rerun_BH7_01_19417.mzML:scan:45,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79480_BG2_01_18741.mzML:scan:51,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083014_course/G96264_5x_RF6_01_32691.mzML:scan:52,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000088283:peak/HILIC_pos/HILIC_pos_12_22_EMR_04_33_CG_Hilic_pos-EMR_04_33_CG.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G79303_rerun_BG4_01_18770.mzML:scan:47,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79550_1x_BA11_01_18217.mzML:scan:53,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083014_course/G96246_5x_RF7_01_32695.mzML:scan:43,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000088283:peak/HILIC_pos/HILIC_pos_12_25_EMR_04_56_AI_Hilic_pos-EMR_04_56_AI.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79571_5x_RH2_01_18237.mzML:scan:51,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G78989_BG11_01_18751.mzML:scan:51,1,0.9,4,MSV000081673,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G72516_10x_BG10_01_17926.mzML:scan:48,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000081936:ccms_peak/animal/G79303_rerun_BG4_01_18770.mzML:scan:47,1,0.9,4,MSV000081936,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G75580_BB5_01_18654.mzML:scan:65,1,0.9,4,MSV000081673,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/Italy_2018/MSV000082069_plate_1/G87376_rerun_RD8_01_26205.mzML:scan:48,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79481_BD2_01_18682.mzML:scan:60,1,0.9,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G75580_BB5_01_18654.mzML:scan:68,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79225_p19_h12_GD7_01_21682.mzML:scan:51,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79482_BC2_01_18667.mzML:scan:68,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084734:ccms_peak/files/Animal_simple_subset/files/G75580_BB5_01_18654.mzML:scan:65,1,0.9,4,MSV000084734,NoID
-1,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples_rep/G78969_BG9_01_18749.mzML:scan:47,1,0.9,4,MSV000081673,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G79303_rerun_BG4_01_18770.mzML:scan:47,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000088283:ccms_peak/HILIC_pos/HILIC_pos_12_48_Pool_Hilic_pos-Pool.mzML:scan:4294967295,1,0.9,4,MSV000088283,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G72676_BB5_01_18927.mzML:scan:51,1,0.9,4,MSV000083010,NoID
